4972	0	22	04/11/25	14:06			2880.9920	lrojas	04/11/25	14:06	incpsug	0	
4973	0	22	04/11/25	14:06			1693.3880	lrojas	04/11/25	14:06	incpsug	0	
4974	0	22	04/11/25	14:06			1320.6610	lrojas	04/11/25	14:06	incpsug	0	
5109	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5111	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5112	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5113	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5118	0	22	04/11/25	14:06			607.4380	lrojas	04/11/25	14:06	incpsug	0	
5119	0	22	04/11/25	14:06			607.4380	lrojas	04/11/25	14:06	incpsug	0	
5122	0	22	04/11/25	14:06			565.2890	lrojas	04/11/25	14:06	incpsug	0	
5123	0	22	04/11/25	14:06			620.6610	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5124	0	22	04/11/25	14:06			620.6610	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5128	0	22	04/11/25	14:06			690.9090	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5129	0	22	04/11/25	14:06			690.9090	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5132	0	22	04/11/25	14:06			3057.0250	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5134	0	22	04/11/25	14:06			607.4380	lrojas	04/11/25	14:06	incpsug	0	
5176	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5236	0	22	04/11/25	14:06			2837.1900	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5237	0	22	04/11/25	14:06			2837.1900	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5238	0	22	04/11/25	14:06			2837.1900	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5380	0	22	04/11/25	14:06			609.0910	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5438	0	22	04/11/25	14:06			5690.9090	lrojas	04/11/25	14:06	incpsug	0	
5439	0	22	04/11/25	14:06			2374.3800	lrojas	04/11/25	14:06	incpsug	0	
5440	0	22	04/11/25	14:06			4034.7110	lrojas	04/11/25	14:06	incpsug	0	
5441	0	22	04/11/25	14:06			12758.6780	lrojas	04/11/25	14:06	incpsug	0	
5442	0	22	04/11/25	14:06			2763.6360	lrojas	04/11/25	14:06	incpsug	0	
5445	0	22	04/11/25	14:06			2049.5870	lrojas	04/11/25	14:06	incpsug	0	
5448	0	22	04/11/25	14:06			2564.7060	lrojas	04/11/25	14:06	incpsug	0	
5450	0	22	04/11/25	14:06			2490.0830	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5599	0	22	04/11/25	14:06			5662.8100	lrojas	04/11/25	14:06	incpsug	0	
5631	0	22	04/11/25	14:06			1769.4220	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5686	0	22	04/11/25	14:06			2837.1900	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5688	0	22	04/11/25	14:06			1903.3060	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5689	0	22	04/11/25	14:06			2538.0160	lrojas	04/11/25	14:06	incpsug	0	Tpre[22] Mkp[8,
5750	0	22	04/11/25	14:06			839.6690	lrojas	04/11/25	14:06	incpsug	0	
5776	0	22	04/11/25	14:06			1193.3880	lrojas	04/11/25	14:06	incpsug	0	
5777	0	22	04/11/25	14:06			1431.4050	lrojas	04/11/25	14:06	incpsug	0	
5778	0	22	04/11/25	14:06			689.2560	lrojas	04/11/25	14:06	incpsug	0	
5779	0	22	04/11/25	14:06			852.8930	lrojas	04/11/25	14:06	incpsug	0	
5780	0	22	04/11/25	14:06			690.9090	lrojas	04/11/25	14:06	incpsug	0	
5782	0	22	04/11/25	14:06			995.8680	lrojas	04/11/25	14:06	incpsug	0	
5783	0	22	04/11/25	14:06			995.8680	lrojas	04/11/25	14:06	incpsug	0	
5784	0	22	04/11/25	14:06			933.8840	lrojas	04/11/25	14:06	incpsug	0	
5785	0	22	04/11/25	14:06			1035.5370	lrojas	04/11/25	14:06	incpsug	0	
5787	0	22	04/11/25	14:06			689.2560	lrojas	04/11/25	14:06	incpsug	0	
5788	0	22	04/11/25	14:06			2794.2150	lrojas	04/11/25	14:06	incpsug	0	
5789	0	22	04/11/25	14:06			2804.1320	lrojas	04/11/25	14:06	incpsug	0	
5790	0	22	04/11/25	14:06			3472.7270	lrojas	04/11/25	14:06	incpsug	0	
5791	0	22	04/11/25	14:06			3472.7270	lrojas	04/11/25	14:06	incpsug	0	
5792	0	22	04/11/25	14:06			3472.7270	lrojas	04/11/25	14:06	incpsug	0	
5794	0	22	04/11/25	14:06			4913.2230	lrojas	04/11/25	14:06	incpsug	0	
5796	0	22	04/11/25	14:06			6593.3880	lrojas	04/11/25	14:06	incpsug	0	
5797	0	22	04/11/25	14:06			2430.5780	lrojas	04/11/25	14:06	incpsug	0	
5800	0	22	04/11/25	14:06			5009.0910	lrojas	04/11/25	14:06	incpsug	0	
5802	0	22	04/11/25	14:06			5876.8600	lrojas	04/11/25	14:06	incpsug	0	
5882	0	22	04/11/25	14:06			1035.5370	lrojas	04/11/25	14:06	incpsug	0	
5886	0	22	04/11/25	14:06			1455.3720	lrojas	04/11/25	14:06	incpsug	0	
5890	0	22	04/11/25	14:06			1390.9090	lrojas	04/11/25	14:06	incpsug	0	
5916	0	22	04/11/25	14:06			2809.9170	lrojas	04/11/25	14:06	incpsug	0	
5917	0	22	04/11/25	14:06			3563.6360	lrojas	04/11/25	14:06	incpsug	0	
5997	0	22	04/11/25	14:06			2248.8690	lrojas	04/11/25	14:06	incpsug	0	
5998	0	22	04/11/25	14:06			3563.6360	lrojas	04/11/25	14:06	incpsug	0	
6117	0	22	04/11/25	14:06			852.8930	lrojas	04/11/25	14:06	incpsug	0	
6118	0	22	04/11/25	14:06			689.2560	lrojas	04/11/25	14:06	incpsug	0	
6240	0	22	04/11/25	14:06			3949.5870	lrojas	04/11/25	14:06	incpsug	0	
6241	0	22	04/11/25	14:06			3442.1490	lrojas	04/11/25	14:06	incpsug	0	
6242	0	22	04/11/25	14:06			1827.2730	lrojas	04/11/25	14:06	incpsug	0	
6325	0	22	04/11/25	14:06			10041.3220	lrojas	04/11/25	14:06	incpsug	0	
6328	0	22	04/11/25	14:06			1953.7190	lrojas	04/11/25	14:06	incpsug	0	
6329	0	22	04/11/25	14:06			2068.5950	lrojas	04/11/25	14:06	incpsug	0	
6332	0	22	04/11/25	14:06			1290.9090	lrojas	04/11/25	14:06	incpsug	0	
6333	0	22	04/11/25	14:06			1095.8680	lrojas	04/11/25	14:06	incpsug	0	
6334	0	22	04/11/25	14:06			1035.5370	lrojas	04/11/25	14:06	incpsug	0	
6412	0	22	04/11/25	14:06			621.4880	lrojas	04/11/25	14:06	incpsug	0	
6485	0	22	04/11/25	14:06			2938.8430	lrojas	04/11/25	14:06	incpsug	0	
6640	0	22	04/11/25	14:06			4297.5210	lrojas	04/11/25	14:06	incpsug	0	
6641	0	22	04/11/25	14:06			4297.5210	lrojas	04/11/25	14:06	incpsug	0	
6642	0	22	04/11/25	14:06			4297.5210	lrojas	04/11/25	14:06	incpsug	0	
6732	0	22	04/11/25	14:06			511.5700	lrojas	04/11/25	14:06	incpsug	0	
6733	0	22	04/11/25	14:06			976.8600	lrojas	04/11/25	14:06	incpsug	0	
6736	0	22	04/11/25	14:06			2247.9340	lrojas	04/11/25	14:06	incpsug	0	
6829	0	22	04/11/25	14:06			11561.9840	lrojas	04/11/25	14:06	incpsug	0	
6830	0	22	04/11/25	14:06			1506.6120	lrojas	04/11/25	14:06	incpsug	0	
6831	0	22	04/11/25	14:06			1390.9090	lrojas	04/11/25	14:06	incpsug	0	
6833	0	22	04/11/25	14:06			1279.3390	lrojas	04/11/25	14:06	incpsug	0	
6834	0	22	04/11/25	14:06			1751.2400	lrojas	04/11/25	14:06	incpsug	0	
6835	0	22	04/11/25	14:06			1610.7440	lrojas	04/11/25	14:06	incpsug	0	
6839	0	22	04/11/25	14:06			2247.9340	lrojas	04/11/25	14:06	incpsug	0	
6840	0	22	04/11/25	14:06			607.4380	lrojas	04/11/25	14:06	incpsug	0	
6842	0	22	04/11/25	14:06			1435.5370	lrojas	04/11/25	14:06	incpsug	0	
7150	0	22	04/11/25	14:06			1955.3720	lrojas	04/11/25	14:06	incpsug	0	
7151	0	22	04/11/25	14:06			1955.3720	lrojas	04/11/25	14:06	incpsug	0	
7153	0	22	04/11/25	14:06			1563.6360	lrojas	04/11/25	14:06	incpsug	0	
7154	0	22	04/11/25	14:06			747.9340	lrojas	04/11/25	14:06	incpsug	0	
7155	0	22	04/11/25	14:06			747.9340	lrojas	04/11/25	14:06	incpsug	0	
631	0	23	04/11/25	14:06			1010.7440	lrojas	04/11/25	14:06	incpsug	0	
632	0	23	04/11/25	14:06			1827.2730	lrojas	04/11/25	14:06	incpsug	0	
1066	0	23	04/11/25	14:06			1353.7190	lrojas	04/11/25	14:06	incpsug	0	
1069	0	23	04/11/25	14:06			580.0900	lrojas	04/11/25	14:06	incpsug	0	
1070	0	23	04/11/25	14:06			1292.5620	lrojas	04/11/25	14:06	incpsug	0	
1071	0	23	04/11/25	14:06			798.3470	lrojas	04/11/25	14:06	incpsug	0	
1823	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
1825	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
1826	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
1827	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
2283	0	23	04/11/25	14:06			3932.2310	lrojas	04/11/25	14:06	incpsug	0	
2284	0	23	04/11/25	14:06			7474.3800	lrojas	04/11/25	14:06	incpsug	0	
3102	0	23	04/11/25	14:06			1850.4130	lrojas	04/11/25	14:06	incpsug	0	
3103	0	23	04/11/25	14:06			1850.4130	lrojas	04/11/25	14:06	incpsug	0	
3104	0	23	04/11/25	14:06			1850.4130	lrojas	04/11/25	14:06	incpsug	0	
3458	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
3459	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
3802	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
3803	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
3804	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
3882	0	23	04/11/25	14:06			3681.8180	lrojas	04/11/25	14:06	incpsug	0	
3883	0	23	04/11/25	14:06			2320.6610	lrojas	04/11/25	14:06	incpsug	0	
3884	0	23	04/11/25	14:06			3276.8600	lrojas	04/11/25	14:06	incpsug	0	
3885	0	23	04/11/25	14:06			2785.1240	lrojas	04/11/25	14:06	incpsug	0	
3886	0	23	04/11/25	14:06			3276.8600	lrojas	04/11/25	14:06	incpsug	0	
3887	0	23	04/11/25	14:06			4612.3970	lrojas	04/11/25	14:06	incpsug	0	
3888	0	23	04/11/25	14:06			3276.8600	lrojas	04/11/25	14:06	incpsug	0	
4388	0	23	04/11/25	14:06			549.5870	lrojas	04/11/25	14:06	incpsug	0	
4544	0	23	04/11/25	14:06			1499.1740	lrojas	04/11/25	14:06	incpsug	0	
4922	0	23	04/11/25	14:06			1007.4380	lrojas	04/11/25	14:06	incpsug	0	
4963	0	23	04/11/25	14:06			1783.4710	lrojas	04/11/25	14:06	incpsug	0	
4964	0	23	04/11/25	14:06			1885.9500	lrojas	04/11/25	14:06	incpsug	0	
4965	0	23	04/11/25	14:06			1885.9500	lrojas	04/11/25	14:06	incpsug	0	
4970	0	23	04/11/25	14:06			3930.5780	lrojas	04/11/25	14:06	incpsug	0	
4971	0	23	04/11/25	14:06			3930.5780	lrojas	04/11/25	14:06	incpsug	0	
4972	0	23	04/11/25	14:06			2800.8260	lrojas	04/11/25	14:06	incpsug	0	
4973	0	23	04/11/25	14:06			1646.2810	lrojas	04/11/25	14:06	incpsug	0	
4974	0	23	04/11/25	14:06			1284.2980	lrojas	04/11/25	14:06	incpsug	0	
5109	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5111	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5112	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5113	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5118	0	23	04/11/25	14:06			590.9090	lrojas	04/11/25	14:06	incpsug	0	
5119	0	23	04/11/25	14:06			590.9090	lrojas	04/11/25	14:06	incpsug	0	
5122	0	23	04/11/25	14:06			549.5870	lrojas	04/11/25	14:06	incpsug	0	
5123	0	23	04/11/25	14:06			603.3060	lrojas	04/11/25	14:06	incpsug	0	
5124	0	23	04/11/25	14:06			603.3060	lrojas	04/11/25	14:06	incpsug	0	
5128	0	23	04/11/25	14:06			671.0740	lrojas	04/11/25	14:06	incpsug	0	
5129	0	23	04/11/25	14:06			671.0740	lrojas	04/11/25	14:06	incpsug	0	
5132	0	23	04/11/25	14:06			2971.9010	lrojas	04/11/25	14:06	incpsug	0	
5134	0	23	04/11/25	14:06			590.9090	lrojas	04/11/25	14:06	incpsug	0	
5176	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5236	0	23	04/11/25	14:06			2758.6780	lrojas	04/11/25	14:06	incpsug	0	
5237	0	23	04/11/25	14:06			2758.6780	lrojas	04/11/25	14:06	incpsug	0	
5238	0	23	04/11/25	14:06			2758.6780	lrojas	04/11/25	14:06	incpsug	0	
5380	0	23	04/11/25	14:06			591.7360	lrojas	04/11/25	14:06	incpsug	0	
5438	0	23	04/11/25	14:06			5533.0580	lrojas	04/11/25	14:06	incpsug	0	
5439	0	23	04/11/25	14:06			2309.0910	lrojas	04/11/25	14:06	incpsug	0	
5440	0	23	04/11/25	14:06			3922.3140	lrojas	04/11/25	14:06	incpsug	0	
5441	0	23	04/11/25	14:06			12404.1320	lrojas	04/11/25	14:06	incpsug	0	
5442	0	23	04/11/25	14:06			2686.7770	lrojas	04/11/25	14:06	incpsug	0	
5445	0	23	04/11/25	14:06			1993.3880	lrojas	04/11/25	14:06	incpsug	0	
5448	0	23	04/11/25	14:06			2493.2130	lrojas	04/11/25	14:06	incpsug	0	
5450	0	23	04/11/25	14:06			2420.6610	lrojas	04/11/25	14:06	incpsug	0	
5599	0	23	04/11/25	14:06			5505.7850	lrojas	04/11/25	14:06	incpsug	0	
5631	0	23	04/11/25	14:06			1720.6610	lrojas	04/11/25	14:06	incpsug	0	
5686	0	23	04/11/25	14:06			2758.6780	lrojas	04/11/25	14:06	incpsug	0	
5688	0	23	04/11/25	14:06			1850.4130	lrojas	04/11/25	14:06	incpsug	0	
5689	0	23	04/11/25	14:06			2467.7690	lrojas	04/11/25	14:06	incpsug	0	
5750	0	23	04/11/25	14:06			816.5290	lrojas	04/11/25	14:06	incpsug	0	
5776	0	23	04/11/25	14:06			1160.3310	lrojas	04/11/25	14:06	incpsug	0	
5777	0	23	04/11/25	14:06			1391.7360	lrojas	04/11/25	14:06	incpsug	0	
5778	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
5779	0	23	04/11/25	14:06			828.9260	lrojas	04/11/25	14:06	incpsug	0	
5780	0	23	04/11/25	14:06			671.0740	lrojas	04/11/25	14:06	incpsug	0	
5782	0	23	04/11/25	14:06			967.7690	lrojas	04/11/25	14:06	incpsug	0	
5783	0	23	04/11/25	14:06			967.7690	lrojas	04/11/25	14:06	incpsug	0	
5784	0	23	04/11/25	14:06			907.4380	lrojas	04/11/25	14:06	incpsug	0	
5785	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
5787	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
5788	0	23	04/11/25	14:06			2716.5290	lrojas	04/11/25	14:06	incpsug	0	
5789	0	23	04/11/25	14:06			2726.4460	lrojas	04/11/25	14:06	incpsug	0	
5790	0	23	04/11/25	14:06			3376.0330	lrojas	04/11/25	14:06	incpsug	0	
5791	0	23	04/11/25	14:06			3376.0330	lrojas	04/11/25	14:06	incpsug	0	
5792	0	23	04/11/25	14:06			3376.0330	lrojas	04/11/25	14:06	incpsug	0	
5794	0	23	04/11/25	14:06			4776.8600	lrojas	04/11/25	14:06	incpsug	0	
5796	0	23	04/11/25	14:06			6409.9170	lrojas	04/11/25	14:06	incpsug	0	
5797	0	23	04/11/25	14:06			2362.8100	lrojas	04/11/25	14:06	incpsug	0	
5800	0	23	04/11/25	14:06			4869.4220	lrojas	04/11/25	14:06	incpsug	0	
5802	0	23	04/11/25	14:06			5713.2230	lrojas	04/11/25	14:06	incpsug	0	
5882	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
5886	0	23	04/11/25	14:06			1414.8760	lrojas	04/11/25	14:06	incpsug	0	
5890	0	23	04/11/25	14:06			1352.0660	lrojas	04/11/25	14:06	incpsug	0	
5916	0	23	04/11/25	14:06			2731.4050	lrojas	04/11/25	14:06	incpsug	0	
5917	0	23	04/11/25	14:06			3464.4630	lrojas	04/11/25	14:06	incpsug	0	
5997	0	23	04/11/25	14:06			2186.4250	lrojas	04/11/25	14:06	incpsug	0	
5998	0	23	04/11/25	14:06			3464.4630	lrojas	04/11/25	14:06	incpsug	0	
6117	0	23	04/11/25	14:06			828.9260	lrojas	04/11/25	14:06	incpsug	0	
6118	0	23	04/11/25	14:06			670.2480	lrojas	04/11/25	14:06	incpsug	0	
6240	0	23	04/11/25	14:06			3839.6690	lrojas	04/11/25	14:06	incpsug	0	
6241	0	23	04/11/25	14:06			3346.2810	lrojas	04/11/25	14:06	incpsug	0	
6242	0	23	04/11/25	14:06			1776.0330	lrojas	04/11/25	14:06	incpsug	0	
6325	0	23	04/11/25	14:06			9762.8100	lrojas	04/11/25	14:06	incpsug	0	
6328	0	23	04/11/25	14:06			1899.1740	lrojas	04/11/25	14:06	incpsug	0	
6329	0	23	04/11/25	14:06			2010.7440	lrojas	04/11/25	14:06	incpsug	0	
6332	0	23	04/11/25	14:06			1255.3720	lrojas	04/11/25	14:06	incpsug	0	
6333	0	23	04/11/25	14:06			1065.2890	lrojas	04/11/25	14:06	incpsug	0	
6334	0	23	04/11/25	14:06			1006.6120	lrojas	04/11/25	14:06	incpsug	0	
6412	0	23	04/11/25	14:06			604.1320	lrojas	04/11/25	14:06	incpsug	0	
6485	0	23	04/11/25	14:06			2857.8510	lrojas	04/11/25	14:06	incpsug	0	
6640	0	23	04/11/25	14:06			4177.6860	lrojas	04/11/25	14:06	incpsug	0	
6641	0	23	04/11/25	14:06			4177.6860	lrojas	04/11/25	14:06	incpsug	0	
6642	0	23	04/11/25	14:06			4177.6860	lrojas	04/11/25	14:06	incpsug	0	
6732	0	23	04/11/25	14:06			497.5210	lrojas	04/11/25	14:06	incpsug	0	
6733	0	23	04/11/25	14:06			949.5870	lrojas	04/11/25	14:06	incpsug	0	
6736	0	23	04/11/25	14:06			2185.1240	lrojas	04/11/25	14:06	incpsug	0	
6829	0	23	04/11/25	14:06			11240.4960	lrojas	04/11/25	14:06	incpsug	0	
6830	0	23	04/11/25	14:06			1464.4630	lrojas	04/11/25	14:06	incpsug	0	
6831	0	23	04/11/25	14:06			1352.0660	lrojas	04/11/25	14:06	incpsug	0	
6833	0	23	04/11/25	14:06			1243.8020	lrojas	04/11/25	14:06	incpsug	0	
6834	0	23	04/11/25	14:06			1702.4790	lrojas	04/11/25	14:06	incpsug	0	
6835	0	23	04/11/25	14:06			1566.1160	lrojas	04/11/25	14:06	incpsug	0	
6839	0	23	04/11/25	14:06			2185.1240	lrojas	04/11/25	14:06	incpsug	0	
6840	0	23	04/11/25	14:06			590.9090	lrojas	04/11/25	14:06	incpsug	0	
6842	0	23	04/11/25	14:06			1395.0410	lrojas	04/11/25	14:06	incpsug	0	
7150	0	23	04/11/25	14:06			1900.8260	lrojas	04/11/25	14:06	incpsug	0	
7151	0	23	04/11/25	14:06			1900.8260	lrojas	04/11/25	14:06	incpsug	0	
7153	0	23	04/11/25	14:06			1519.8350	lrojas	04/11/25	14:06	incpsug	0	
7154	0	23	04/11/25	14:06			727.2730	lrojas	04/11/25	14:06	incpsug	0	
7155	0	23	04/11/25	14:06			727.2730	lrojas	04/11/25	14:06	incpsug	0	
3	0	1	05/11/25	14:51			5838.4244	fbravo	10/11/25	10:41	ctapieza	0	Prov. 1299 OC: 
7	0	1	05/11/25	10:24			4132.2312	lrojas	05/11/25	10:24	pedidos	0	Prov. 1299 OC: 
7	0	1	05/11/25	14:51			4132.2312	lrojas	05/11/25	14:51	pedidos	0	Prov. 1299 OC: 
10	0	1	05/11/25	10:24			5838.4244	lrojas	05/11/25	10:24	pedidos	0	Prov. 1299 OC: 
10	0	1	05/11/25	14:51			5838.4244	lrojas	05/11/25	14:51	pedidos	0	Prov. 1299 OC: 
50	0	1	05/11/25	07:27			5960.0000	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
126	0	1	05/11/25	13:49			5041.3224	eferraro	05/11/25	13:49	pedidos	0	Prov. 1028 OC: 
129	0	1	05/11/25	10:28			6796.0376	lrojas	05/11/25	10:28	pedidos	0	Prov. 1005 OC: 
129	0	1	05/11/25	10:29			6796.0376	lrojas	05/11/25	10:29	pedidos	0	Prov. 1005 OC: 
129	0	1	05/11/25	10:29			6796.0376	lrojas	05/11/25	10:29	pedidos	0	Prov. 1005 OC: 
136	0	1	05/11/25	13:17			4628.0992	eferraro	05/11/25	13:17	pedidos	0	Prov. 1043 OC: 
137	0	1	05/11/25	13:17			3719.0084	eferraro	05/11/25	13:17	pedidos	0	Prov. 1043 OC: 
177	0	1	05/11/25	07:27			5960.0000	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
177	0	1	05/11/25	07:29			5960.0000	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
216	0	1	05/11/25	07:27			7113.6496	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
280	0	1	05/11/25	08:40			776.8595	lrojas	05/11/25	08:40	pedidos	0	Prov. 1072 OC: 
283	0	1	05/11/25	08:40			1628.0992	lrojas	05/11/25	08:40	pedidos	0	Prov. 1072 OC: 
284	0	1	05/11/25	08:40			1090.9091	lrojas	05/11/25	08:40	pedidos	0	Prov. 1072 OC: 
513	0	1	05/11/25	08:40			776.8595	lrojas	05/11/25	08:40	pedidos	0	Prov. 1072 OC: 
1027	0	1	05/11/25	08:42			832.4525	lrojas	05/11/25	08:42	pedidos	0	Prov. 1023 OC: 
1029	0	1	05/11/25	08:42			832.4525	lrojas	05/11/25	08:42	pedidos	0	Prov. 1023 OC: 
1038	0	1	05/11/25	08:42			953.1292	lrojas	05/11/25	08:42	pedidos	0	Prov. 1023 OC: 
1039	0	1	05/11/25	08:42			953.1292	lrojas	05/11/25	08:42	pedidos	0	Prov. 1023 OC: 
1118	0	1	05/11/25	08:09			1183.4711	lrojas	05/11/25	08:09	pedidos	0	Prov. 1035 OC: 
1118	0	1	05/11/25	08:22			1183.4711	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1119	0	1	05/11/25	08:09			1183.4711	lrojas	05/11/25	08:09	pedidos	0	Prov. 1035 OC: 
1119	0	1	05/11/25	08:22			1183.4711	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1139	0	1	05/11/25	07:27			2299.0000	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
1228	0	1	05/11/25	07:29			2386.1618	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
1372	0	1	05/11/25	07:29			1650.6588	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
1377	0	1	05/11/25	07:27			1103.6608	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
1550	0	1	05/11/25	08:09			996.6942	lrojas	05/11/25	08:09	pedidos	0	P:1035 O:24897
1550	0	1	05/11/25	08:22			996.6942	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1551	0	1	05/11/25	08:09			996.6942	lrojas	05/11/25	08:09	pedidos	0	Prov. 1035 OC: 
1551	0	1	05/11/25	08:22			996.6942	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1553	0	1	05/11/25	08:09			996.6942	lrojas	05/11/25	08:09	pedidos	0	Prov. 1035 OC: 
1553	0	1	05/11/25	08:22			996.6942	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1554	0	1	05/11/25	08:09			996.6942	lrojas	05/11/25	08:09	pedidos	0	P:1035 O:24897
1554	0	1	05/11/25	08:22			996.6942	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1614	0	1	05/11/25	08:09			1183.4711	lrojas	05/11/25	08:09	pedidos	0	Prov. 1035 OC: 
1614	0	1	05/11/25	08:22			1183.4711	lrojas	05/11/25	08:22	pedidos	0	Prov. 1035 OC: 
1729	0	1	05/11/25	13:49			5991.7356	eferraro	05/11/25	13:49	pedidos	0	Prov. 1028 OC: 
1822	0	1	05/11/25	07:29			1065.6780	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
1841	0	1	05/11/25	07:29			1065.6780	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
2073	0	1	05/11/25	13:30			4421.4876	lrojas	05/11/25	13:30	pedidos	0	Prov. 1148 OC: 
2150	0	1	05/11/25	07:29			1125.6312	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
2190	0	1	05/11/25	07:29			1125.6312	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
2289	0	1	05/11/25	10:28			7303.6304	lrojas	05/11/25	10:28	pedidos	0	Prov. 1005 OC: 
2289	0	1	05/11/25	10:29			7303.6304	lrojas	05/11/25	10:29	pedidos	0	Prov. 1005 OC: 
2289	0	1	05/11/25	10:29			7303.6304	lrojas	05/11/25	10:29	pedidos	0	Prov. 1005 OC: 
2824	0	1	05/11/25	07:29			312.5876	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
3111	0	1	05/11/25	07:29			1229.3508	lrojas	05/11/25	07:29	pedidos	0	Prov. 1012 OC: 
3132	0	1	05/11/25	09:48			5280.9916	lrojas	05/11/25	09:48	pedidos	0	Prov. 1040 OC: 
3208	0	1	05/11/25	07:27			1378.0000	lrojas	05/11/25	07:27	pedidos	0	Prov. 1013 OC: 
3425	0	1	05/11/25	09:19			453.2700	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3426	0	1	05/11/25	09:19			453.2700	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3427	0	1	05/11/25	09:19			453.2700	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3428	0	1	05/11/25	09:19			453.2700	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3429	0	1	05/11/25	09:19			453.2700	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3492	0	1	05/11/25	09:19			660.4900	lrojas	05/11/25	09:19	pedidos	0	Prov. 1295 OC: 
3508	0	1	05/11/25	10:24			745.6647	lrojas	05/11/25	10:24	pedidos	0	Prov. 1299 OC: 
